"market","city","name","description","price_range","latitude","longitude"
"Houston, TX",Katy,La Lola,$$ • Venezuelan,$$,29.7611792389888,-95.7490546383894
"Houston, TX",Katy,Sushi Bros,"$$ • Japanese, Sushi",$$,29.8224143,-95.704067
"Houston, TX",Houston,Skye Cafe Inc,"$$ • Cafe, Chicken",$$,29.9166434,-95.6349234
"Houston, TX",Houston,Johnny Carino's,"$$ • Italian, Salads",$$,29.916102,-95.614412
"Houston, TX",Houston,CRE'OLE Orleanz at the Drunken dog,"$$ • Desserts, Rice",$$,29.9663488,-95.5864513
"Houston, TX",Spring,Micheladas To Go,$$ • Mexican,$$,30.0032315,-95.5575031
"Houston, TX",Cypress,T&K Tropical Slushys,"$$ • Beverages, Slush",$$,30.0026479,-95.7240809
"Houston, TX",Houston,This Birds Cooked,"$$ • Chicken Wings, Chicken Tenders",$$,29.9204500942681,-95.584326647222
"Houston, TX",Cypress,Lone Star Creperie,$,Unknown,29.9973768,-95.7564897
"Houston, TX",Katy,MonieLove’s Pasta Salads,$$ • Italian,$$,29.8672891,-95.6879764
"Houston, TX",Houston,Jerk Wing King,"$$ • Wraps, Fries",$$,29.5824997,-95.5288186
"Houston, TX",Sugar Land,INACTIVE BUSINESSES - DO NOT EDIT!,"$$ • Pizza, Hot Dogs",$$,29.5959217,-95.6192203
"Houston, TX",Houston,Catfish Cowboys,"$$ • Fast Food, Seafood",$$,29.6874672,-95.6129233
"Houston, TX",Houston,JNS Hot & Spicy,"$$ • Mediterranean, Fries",$$,29.6758818,-95.643071
"Houston, TX",Houston,Lucky Bento VIP Cuisine,"$$ • Chinese, Seafood",$$,29.705941,-95.5466122
"Houston, TX",Houston,Lucky Bento V.I.P. Cuisine,"$$ • Breakfast, Brunch",$$,29.705941,-95.5466122
"Houston, TX",Houston,the red truck,$$ • Fast Food,$$,29.7145375,-95.5886016
"Houston, TX",Rosenberg,Southern Soul Kitchen LLC,"$$ • Soul Food, Southern",$$,29.5462626,-95.750348
"Houston, TX",Sugar Land,Jalapeno Joe's Taqueria,"$$ • Breakfast, Burgers",$$,29.645185,-95.652563
"Houston, TX",Stafford,Crêpa_so!,$$ • Creperies,$$,29.6567371,-95.5840105
"Houston, TX",Spring,One Stop Nutrition,"$$ • Protein Shakes, Smoothies",$$,30.1072117,-95.3899061
"Houston, TX",Spring,Plane and Level Wine and Tapas Bar,"$$ • Tapas/Small Plates, Alcohol",$$,30.0785657,-95.4186442
"Houston, TX",Katy,Turmeric Indian Cuisine,"$$ • Indian, Tandoori",$$,29.7843153,-95.7794893
"Houston, TX",Houston,Paco Y Nani's Food Truck,"$$ • Brisket, Barbecue",$$,29.916643,-95.634923
"Houston, TX",Cypress,Precision Meals,$$,$$,29.9640888,-95.5910639
"Houston, TX",Cypress,CC’s Creole Corner Kitchen On Wheels,"$$ • Seafood, Burgers",$$,29.9968178,-95.7569272
"Houston, TX",Cypress,Cluck University,"$$ • American, Chicken Wings",$$,29.9891965,-95.6164236
"Houston, TX",Cypress,The Cheesy Place,"$$ • Pizza, Fast Food",$$,29.9891965,-95.6164236
"Houston, TX",Houston,Home Chef: Chef Tracy,"$$ • African, Chicken",$$,29.8604238,-95.6325901
"Houston, TX",Cypress,Bitcoin Pizza,"$$ • Pizza, Salads",$$,29.9891965,-95.6164236
"Houston, TX",Tomball,Hometown Spirits,"$$ • Alcohol, Beer",$$,30.032028,-95.6150359
"Houston, TX",Houston,chikos tacos,"$$ • Mexican, Cuban",$$,29.9069119,-95.5912486
"Houston, TX",Katy,United Pizza Co.,"$$ • Pizza, Fast Food",$$,29.8637625,-95.6971645
"Houston, TX",Houston,Home Chef: Chef Shawndra,"$$ • Chicken, Comfort Food",$$,29.9477205,-95.5840797
"Houston, TX",Houston,CZ Restaurant,"$$ • Indian, Chicken",$$,29.6740317,-95.588081
"Houston, TX",Houston,Wild Peckers,"$$ • Wings, Chicken Wings",$$,29.6775719,-95.5384747
"Houston, TX",Houston,International Office Sports Bar & Grill,"$$ • American, Snacks",$$,29.6894875,-95.6252598
"Houston, TX",Houston,Mawz Orleans Cafe,"$$ • Wings, Shrimp",$$,29.6955162460489,-95.5552165716806
"Houston, TX",Houston,Shareboba,"$$ • Milk Tea, Fruit Tea",$$,29.7032535,-95.5812599
"Houston, TX",Sugar Land,Takara Sushi&Asain Bistro,"$$ • Asian Fusion, Sushi",$$,29.6013011,-95.6219379
"Houston, TX",Houston,Amala Joint Restaurant,"$$ • Takeout, Pickup",$$,29.7101174,-95.6434595
"Houston, TX",Houston,Casa Pasta Ristorante,"$$ • Fried Chicken, Pasta ",$$,29.7160052,-95.6152617
"Houston, TX",Houston,BLKdog Coffee,$$ • Cafes,$$,29.7075221,-95.5500106
"Houston, TX",Stafford,Cookie Confidant,"$$ • Bakery, Cookies",$$,29.5959061,-95.5480128
"Houston, TX",Richmond,Twisted Pizza,"$$ • Pizza, American",$$,29.654465,-95.7143765
"Houston, TX",Richmond,Cristobal Mexican Grill,"$$ • Pickup, Mexican",$$,29.551656,-95.6940223
"Houston, TX",Houston,La Ruana D Fercho,$$ • Colombian,$$,29.7039261,-95.6403235
"Houston, TX",Houston,The Bar powered by Sourced,"$$ • Custom Cocktails, Alcohol",$$,29.7226889,-95.3704827
"Houston, TX",Houston,Crys-P Chic-Ken’s and more,"$$ • Sandwiches, Breakfast",$$,29.7118746,-95.6249313
"Houston, TX",Richmond,Red's Grill (W Grand Pk S),"$$ • American, Lunch",$$,29.6625235,-95.7440112
"Houston, TX",Houston,TKK Fried Chicken (DUP Delete),$$ • Fast Food,$$,29.704573,-95.553153
"Houston, TX",Sugar Land,Blazing Wok,"$$ • Pork, Seafood",$$,29.5811183,-95.585934
"Houston, TX",Houston,QMama Seafood House,"$$ • Chinese, Seafood",$$,29.7049732,-95.5867256
"Houston, TX",Stafford,Cafe peyala,"$$ • Cafe, Pakistani",$$,29.615757,-95.582123
"Houston, TX",Houston,Traditional Foods Restaurant,"$$ • Soup, Barbecue",$$,29.6568152,-95.5427886
"Houston, TX",Missouri City,Mo City Crawfish,"$$ • Seafood, Sandwiches",$$,29.5812771,-95.5808972
"Houston, TX",Houston,OHN KOREAN EATERY,"$$ • Korean, Korean BBQ",$$,29.7075108,-95.5501908
"Houston, TX",Houston,Wazobia Kitchen,"$$ • African, Soup",$$,29.6892355,-95.5700475
"Houston, TX",Katy,Shipley Donuts,"$$ • Breakfast, Donuts",$$,29.8285052,-95.7206861
"Houston, TX",Cypress,Golden China Restaurant,"$ • Kung Pao Chicken, Fried Rice",$,29.9949476,-95.7373048
"Houston, TX",Katy,Pappa Gyros,"$$ • Greek, Sandwiches",$$,29.8025328568389,-95.7528301945275
"Houston, TX",Katy,Tropical Diner,$ • Caribbean,$,29.8168878,-95.7215739
"Houston, TX",Katy,Fusion wok,"$$ • Japanese, Sushi",$$,29.7512149,-95.8509063
"Houston, TX","",Mo's Authentic Cooking,"$$ • Seafood, Candy Stores",$$,29.8207475,-95.8020758
"Houston, TX",Katy,Tapita's,$$ • Venezuelan,$$,29.7611477,-95.7503807
"Houston, TX",Katy,Cabo Bob's Burritos,$$ • Mexican,$$,29.7062785,-95.7433756
"Houston, TX",Katy,Space Citea,"$$ • Bubble Tea, Milk Tea",$$,29.7764004,-95.7789542
"Houston, TX",Katy,Kasiun Mediterranean Food,"$$ • Greek, Food Trucks",$$,29.7607661,-95.7509636
"Houston, TX",Katy,Sweet Honey Dessert,"$$ • Dessert, Soup",$$,29.7888867,-95.7730224
"Houston, TX",Spring,SIX13,"$$ • Sandwiches, Chicken",$$,30.1185635,-95.3730176
"Houston, TX",Spring,GoodEat'In,"$$ • Chicken, Hot Dogs",$$,30.0448743,-95.4754874
"Houston, TX",Spring,Mama’s Kitchen,"$$ • Seafood, Steak",$$,30.0668236,-95.4180509
"Houston, TX",Katy,Leonardo's Vegan Pizza,"$$ • Vegan, Vegetarian",$$,29.8637625,-95.6971645
"Houston, TX",Magnolia,Pizzaiolo's,"$$ • Calzones, Salads",$$,30.1745423,-95.6031292
"Houston, TX",Magnolia,Philipose's Kitchen and bar,"$$ • Dessert, Steak",$$,30.2176555,-95.5686605
"Houston, TX",Houston,Masterpiece Desserts LLC,"$$ • Dessert, Cheesecake",$$,29.9487741,-95.5603628
"Houston, TX",Cypress,The Chef’s Bag,"$$ • Sweets, Tacos",$$,29.9955018,-95.6887264
"Houston, TX",Tomball,hunan inn asian bistro,"$$ • Beef, Soup",$$,30.0123338,-95.5955784
"Houston, TX",Houston,DC Snack Shack,"$$ • Chicken Wings, Chicken Tenders",$$,29.99346005,-95.56906614
"Houston, TX",Houston,Toño Parrilla,"$$ • Spanish, Soup",$$,29.8315598,-95.7036814
"Houston, TX",Katy,Grill 72,"$$ • Barbecue, Chicken Wings",$$,29.7611477,-95.7503807
"Houston, TX",Houston,Al Hamrah Grill,"$$ • Indian, Chicken",$$,29.7959406,-95.7181773
"Houston, TX",Cypress,Glitter Quake Cupcakes,"$$ • Bakery, Cupcakes",$$,29.9618967,-95.709901
"Houston, TX",Cypress,Taqueria estlio Mexico,"$$ • Tacos, Fajitas",$$,29.9353507,-95.6812634
"Houston, TX",Cypress,Gasmiccreations,"$$ • Mexican, Fast Food",$$,29.9161017,-95.6877503
"Houston, TX",Houston,Canibetipsy,$$ • Alcohol,$$,29.917228,-95.666877
"Houston, TX",Houston,Purrs n Barks Pet Market & Boutique,$$ • Chicken,$$,29.890487,-95.6401677
"Houston, TX",Houston,Paletería el Pibe,"$$ • Popsicle, Ice Cream",$$,29.8285431,-95.3635803
"Houston, TX",Missouri City,Arianas Burgers and more,"$$ • Mexican, Tacos",$$,29.6318869,-95.5365563
"Houston, TX",Cypress,LT's Sports Bar & Grill,"$$ • sports bars, Burgers",$$,29.9473961,-95.675216
"Houston, TX",Missouri City,Greatest B-B-Q,$$ • Barbecue,$$,29.593352,-95.527761
"Houston, TX",Houston,Brother's Pizza Express,"$ • Pizza, Calzones",$,29.9583341,-95.5646142
"Houston, TX",Houston,Trattoria Pizza&Pasta,"$$ • Pizza, Italian",$$,29.9782558,-95.5708073
"Houston, TX",Houston,Ostioneria michoacan,"$$ • Takeout, Seafood",$$,29.9311006,-95.5853186
"Houston, TX",Katy,Ay Jalisco Paleteria y Neveria,"$$ • Snacks, Fruit",$$,29.8291099,-95.7192054
"Houston, TX",Katy,HamburWorld,$$ • Catering,$$,29.7655738,-95.7520698
"Houston, TX",Missouri City,Happy Crab,"$$ • Salads, Soup",$$,29.5730589,-95.5747324
"Houston, TX",Houston,Desi Kitchen,"$$ • Barbecue, Halal",$$,29.7063083,-95.6442051
"Houston, TX",Houston,Phatky Restaurant,"$$ • Vietnamese, Seafood",$$,29.6562272,-95.5708756
"Houston, TX",Sugar Land,Cakes U Crave,"$ • Dessert, Cupcakes",$,29.5525034,-95.5872867
"Houston, TX",Houston,V Crawfish,"$$ • Iced Teas, Smoothies",$$,29.7022581,-95.6445319
"Houston, TX",Houston,Anthony's Pizzeria,"$$ • Pizza, Italian",$$,29.9183142,-95.6140499
"Houston, TX",Cypress,The Hangover Shop™ by Vita Coco,"$$ • Convenience, Snacks",$$,29.9776063,-95.6721583
"Houston, TX",Spring,Pala Cafe,"$$ • Mexican, Dessert",$$,30.0556347,-95.4373265
"Houston, TX",Houston,Hacienda Tacos y Tamales,"$$ • BBQ, Tacos",$$,29.7270273,-95.3202718
"Houston, TX",Houston,Vails Brothers Chicken & Tenders,"$$ • Chicken, Chicken Tenders",$$,29.7226889,-95.3704827
"Houston, TX",Cypress,Wing of Fire,"$$ • Chicken Wings, Sandwiches",$$,29.9776807,-95.6030117
"Houston, TX",Cypress,Smoking Joint BBQ,"$$ • Barbecue, Sandwiches",$$,29.9776807,-95.6030117
"Houston, TX",Tomball,Tropical Sno Of Tomball - Shaved Ice,"$$ • Shaved Ice, Ice Cream",$$,30.0380972,-95.6043299
"Houston, TX",Houston,Taste Kitchen + Bar,"$$ • American, Fried Chicken",$$,29.7609488,-95.3619879
"Houston, TX",Pearland,Pepperoni's Pizza (Pepperoni's Inc)*,$,Unknown,29.7452927,-95.3916876
"Houston, TX",Katy,California Burritos and More,"$$ • Breakfast, Tacos",$$,29.7877866,-95.8001782
"Houston, TX",Houston,Taqueria Delicias de Guerrero,"$$ • Mexican, Tacos",$$,29.8530896,-95.6829204
"Houston, TX",Cypress,La Maria Mexican Restaurant,"$$ • Mexican, Enchiladas",$$,29.971689,-95.689744
"Houston, TX",Katy,TEAHOUSE EXPRESS,"$$ • Coffee Shop, Smoothies",$$,29.7755219,-95.8093454
"Houston, TX",Cypress,Spice 11,"$$ • Indian, Chicken",$$,29.945135,-95.6764881
"Houston, TX",Sugar Land,SoupWorks,"$$ • Soup, Salads",$$,29.5485008,-95.5842927
"Houston, TX",Spring,Toronto sweet and shakes,"$$ • Milk Shakes, Dessert",$$,30.1233804,-95.5056817
"Houston, TX",Spring,Twisted Mac,"$$ • Italian, Comfort Food",$$,30.1663889,-95.452077
"Houston, TX",Houston,Bombay Express,"$$ • Vegetarian, Seafood",$$,29.655166,-95.5685878
"Houston, TX",Katy,Taqueria el pillo,$$,$$,29.8782985,-95.7239844
"Houston, TX",Houston,Pho Thien,"$$ • Vietnam, Pho",$$,29.8790543,-95.600878
"Houston, TX",Richmond,Masala Hut,"$$ • Pakistani, Chicken",$$,29.6142702,-95.6846263
"Houston, TX",Cypress,Cupid's Wings,"$$ • Chicken Tenders, Chicken Wings",$$,29.9476229,-95.6751729
"Houston, TX",Rosenberg,Mississippi Soul,"$$ • Soul Food, Seafood",$$,29.5462626,-95.750348
"Houston, TX",Houston,Zydeco Louisiana Diner,"$$ • Seafood, Chicken",$$,29.7509408,-95.3673551
"Houston, TX",Houston,La Neta Food Truck,$$ • Tacos,$$,29.7429116,-95.3962661
"Houston, TX",Tomball,Sublett Chicken Express,"$$ • Fried Chicken, Chicken",$$,30.0794222,-95.6301995
"Houston, TX",Spring,Don't Grill My Cheese,"$$ • Breakfast, Grilled Cheese",$$,30.1271691,-95.4492389
"Houston, TX",Houston,Cajun Street,"$$ • Chicken, Fries",$$,29.6753918,-95.5781584
"Houston, TX",Sugar Land,Blaze,"$$ • Bar and Grill, Pizza",$$,29.5990205,-95.6271898
"Houston, TX",Katy,Hotspot Liquor,"$$ • Alcohol, Beer",$$,29.7567177,-95.8858693
"Houston, TX",Katy,Las brisas restaurante y pupuseria,"$$ • Salvadorian, Seafood",$$,29.8653689,-95.7006593
"Houston, TX",Sugar Land,Nirmanz Food Boutique,$$,$$,29.5970005,-95.630282
"Houston, TX",Houston,LATIN CHICKEN and Fish,"$$ • Seafood, Chicken Wings",$$,29.6758347,-95.5541399
"Houston, TX",Houston,delicias de la abuela,"$$ • Mexican, Breakfast",$$,29.8530896,-95.6829204
"Houston, TX",Conroe,oneway sub food mart,"$$ • Salad, Sandwiches",$$,30.2330431,-95.5008984
"Houston, TX",Houston,Ojos Locos Sports Cantina,"$$ • Mexican Food, burger",$$,29.6775719,-95.5384747
"Houston, TX",Spring,Herb & Beet,"$$ • Salads, Sandwiches",$$,30.1271528,-95.4492361
"Houston, TX",Shenandoah,Tiff's Treats,"$$ • Cookies, Dessert",$$,30.1776767,-95.4609489
"Houston, TX",Houston,Juice N Go Cafe,"$$ • American, Pickup",$$,29.6812396,-95.6410302
"Houston, TX",Conroe,Havana House Cuban Eatery,"$$ • Cuban, Seafood",$$,30.2256587,-95.5361426
"Houston, TX",Katy,Fork it,"$$ • Brunch, Tacos",$$,29.7892754,-95.7720793
"Houston, TX",Sugar Land,Austin Chai Wala,"$ • Coffee & Tea, Breakfast",$,29.6428639,-95.6522858
"Houston, TX",Houston,MASTER TASTE INTERNATIONAL FOOD LLC,"$$ • Mexican, Tacos",$$,29.721558,-95.6187333
"Houston, TX",Houston,"411 Sports Bar & Grill","$$ • Burgers, Salads",$$,29.8066845,-95.3989796
"Houston, TX",Houston,Antojitos y quesabirrias el mexicano,"$$ • Mexican, Tacos",$$,29.770656,-95.412026
"Houston, TX",Houston,The Winfield’s Chocolate Bar,"$$ • Fresh Steak, Chocolates",$$,29.7381001,-95.4169256
"Houston, TX",Houston,Motherland African Food,"$$ • African, Chicken",$$,29.6887696,-95.5777949
"Houston, TX",Missouri City,La Escondida Mexican Grill,"$$$ • Mexican, Enchiladas",$$$,29.5524451,-95.5537617
"Houston, TX",Missouri City,Chettinad Indian Cuisine,"$$ • Indian, Chicken",$$,29.6150676,-95.5462735
"Houston, TX",Sugar Land,Big 6 Bar B Que,"$$ • Black Owned, Food Trucks",$$,29.6712356,-95.6424357
"Houston, TX",Houston,Za-K-Los Tacos,"$$ • Mexican, Takeout",$$,29.7315431,-95.3492846
"Houston, TX",Richmond,Yumi Cafe,$ • Chinese,$,29.6930221,-95.7729849
"Houston, TX",Richmond,Fat Boy's Pizza,"$$ • Gluten Free, Fries",$$,29.6536717,-95.708418
"Houston, TX",Cypress,Tacos Y Tortas La Balita,"$$ • Mexican, Tacos",$$,29.9716394,-95.6930396
"Houston, TX",Richmond,Mimi's New Orleans Cafe & Oyster Bar,"$$ • Salad, Seafood",$$,29.5747691,-95.749643
"Houston, TX",The Woodlands,Sushiya by HEB,$$ • Sushi,$$,30.1640332,-95.4642242
"Houston, TX",Houston,Julias Mexican Restaurant,"$$ • Mexican, Burritos",$$,29.8555806,-95.6445219
"Houston, TX",Sugar Land,Feydups kitchen,"$$ • African, Seafood",$$,29.6357317,-95.6193059
"Houston, TX",Sugar Land,Jade Cafe,$$ • Chinese,$$,29.6562427,-95.6197672
"Houston, TX",Conroe,Smoothie Strong The Woodlands,"$$ • Acai Bowls, Smoothies",$$,30.2076179,-95.4256417
"Houston, TX",Houston,KC Liquor,"$$ • Snacks, Beer",$$,29.9469681,-95.6188953
"Houston, TX",Houston,Ocean Palace,"$$ • Shrimp, Asian",$$,29.7030034,-95.5788381
"Houston, TX",The Woodlands,Urban Bricks,"$$ • Italian, Pizza",$$,30.1643754,-95.4530764
"Houston, TX",Houston,Barcelona Restaurant and Lounge,"$$ • Spanish, American",$$,29.9944325,-95.5718737
"Houston, TX",Sugar Land,Ewa Agoyin in Suglarland,"$$ • African, Fish",$$,29.6461211,-95.6441473
"Houston, TX",Sugar Land,Mon Cheri Macarons,"$$ • Bakery, Dessert",$$,29.5865326,-95.6455735
"Houston, TX",Houston,El Rolis Bites,"$$ • Mexican, Quesadillas",$$,29.701415,-95.6499114
"Houston, TX",Sugar Land,Wing Station,$$ • Chicken Wings,$$,29.5524526,-95.5872688
"Houston, TX",Stafford,The Pub Fountains,"$ • sports bars, Dinner",$,29.6374377,-95.5849883
"Houston, TX",Houston,Handam BBQ,"$$ • Barbeque, Korean",$$,29.7067887,-95.5561681
"Houston, TX",Richmond,Nick's Italian Restaurant,"$$ • Pizza, Italian",$$,29.646866,-95.678655
"Houston, TX",Houston,Bambu Desserts & Drinks,"$$ • Breakfast, Brunch",$$,29.7025951,-95.5690298
"Houston, TX",Missouri City,Mama's Cafe and Brews,$,Unknown,29.5701264,-95.5645855
"Houston, TX",Spring,The Flower & Gift Boutique,"$$ • Gift, Special Occasions",$$,30.1210021,-95.4341339
"Houston, TX",Spring,chuancafe,"$$ • Chinese, Soup",$$,30.0696031268333,-95.4500010647431
"Houston, TX",Cypress,Gyro Plug,"$$ • Mediterranean, Healthy",$$,29.9891965,-95.6164236
"Houston, TX",Cypress,The Classic Greek,"$$ • Salads, Sandwiches",$$,29.9891965,-95.6164236
"Houston, TX",Cypress,Wholesome Vegan Wings,"$$ • Vegan, Vegetarian",$$,29.9891965,-95.6164236
"Houston, TX",Houston,MÖGE TEE Houston Heights,"$$ • Bubble Tea, Fruit Tea",$$,29.803447,-95.4107679
"Houston, TX",Houston,Christian's Tailgate Bar & Grill,"$$ • Bar and Grill, Burgers",$$,29.781853,-95.3896607
"Houston, TX",Houston,Crack Grapez HTX,"$$ • Candy Stores, Dessert",$$,29.7280941,-95.3672384
"Houston, TX",Houston,Demeris Bar-B-Q,"$ • Takeout, Pickup",$,29.7394248,-95.4104406
"Houston, TX",Houston,Street to Kitchen,"$$ • Vegetarian, Vegan",$$,29.7385812,-95.3113764
"Houston, TX",Houston,Gatsby's Grill,"$$ • Seafood, Salads",$$,29.756763,-95.3410125
"Houston, TX",Houston,Nundini Chef's Table,"$$$ • Italian, Pizza",$$$,29.780331,-95.408623
"Houston, TX",Houston,Trez Art and Wine Bar,"$$ • Seafood, Chicken",$$,29.7675136,-95.3915905
"Houston, TX",Houston,El Pueblito Place,"$$ • Mexican, Burritos",$$,29.7341253,-95.3985914
"Houston, TX",Katy,Whopy Cooky,"$$ • Sweets, Pastries",$$,29.780555852318,-95.752205539148
"Houston, TX",Houston,PoNiños,$$,$$,29.7226889,-95.3704827
"Houston, TX",Houston,Rainbow Lodge,"$$$ • Seafood, Chicken",$$$,29.804511,-95.429624
"Houston, TX",Katy,Sushi 9,"$$ • Japanese, Sushi",$$,29.7552778,-95.7522222
"Houston, TX",Katy,Aji Ramen,"$$ • Asian Food, Asian",$$,29.7553524,-95.7498542
"Houston, TX",Richmond,Russo’s New York Pizzeria,"$$ • Italian, Sandwiches",$$,29.692853,-95.7730097
"Houston, TX",Richmond,MEESOBELLA BAKERY,"$$ • Breakfast, Sandwiches",$$,29.6981391,-95.7911418
"Houston, TX",Katy,Tim Ho Wan,"$$ • Pickup, Cantonese",$$,29.7889655,-95.7729849
"Houston, TX",Katy,ACA Foods Katy TX,"$$ • Venezuelan, Empanadas",$$,29.7928423,-95.7194727
"Houston, TX",Katy,Hungry Howie's Pizza,"$$ • Pizzeria, Fast Food",$$,29.6995141,-95.7937361
"Houston, TX",Spring,Elm & Magnolia,"$$ • American, Pizza",$$,30.0819311,-95.420506
"Houston, TX",Spring,Koji Ramen Bar,"$$ • Japanese, Ramen",$$,30.1309401,-95.4450631
"Houston, TX",Stafford,Chatkhara Grill,"$$ • Barbecue, Takeout",$$,29.6141415,-95.5813315
"Houston, TX",Sugar Land,Pho Viet & Seafood,"$$ • Vietnamese, Pho",$$,29.6544385,-95.5984104
"Houston, TX",Houston,Cakes by Gina,"$$ • Cakes, Dessert",$$,29.6800805,-95.6332677
"Houston, TX",Richmond,Goma’s Kitchen,"$$ • Soup, Stew",$$,29.684748,-95.716346
"Houston, TX",Cypress,Shiba Liquor,"$$ • Alcohol, Beer",$$,29.9879953,-95.6151488
"Houston, TX",Houston,Pho 89,"$ • Vietnamese, Pho",$,29.8791857,-95.6052103
"Houston, TX",Conroe,Cookie Co.,"$$ • Bakery, Cookies",$$,30.2078301,-95.4297546
"Houston, TX",Houston,T & S Liquor Store,"$$ • Alcohol, Beer",$$,29.8805111,-95.6099451
"Houston, TX",Tomball,Big Madre Tacos y Tortas,"$$ • Mexican, Tacos",$$,30.045677,-95.63948
"Houston, TX",Houston,Hippo Burgers,"$$ • Hot Dogs, Chicken Wings",$$,29.87103,-95.6448298
"Houston, TX",Cypress,Vegan Pizza Vanity,"$$ • Vegan, Vegetarian",$$,29.9891965,-95.6164236
"Houston, TX",Tomball,Simple Simon’s Pizza,"$$ • Pizza, Lunch",$$,30.0747991,-95.763785
"Houston, TX",Houston,Island Snowball,"$$ • Snacks, Dessert",$$,29.8592707,-95.6458978
"Houston, TX",Katy,Miami Spice,"$$ • Soul Food, Snacks",$$,29.8236482,-95.7197279
"Houston, TX",Katy,Bonjour Cafe,"$$ • Lunch, Cafe",$$,29.775584,-95.7344661
"Houston, TX",Houston,Tequila Lopez Mexican Restaurant,"$$ • Latin American, Mexican",$$,29.6916695,-95.6426823
"Houston, TX",Houston,Wing Zone,"$$ • American, Chicken Wings",$$,30.0126207,-95.589114
"Houston, TX",Houston,Marco’s Pepper Grill,"$$ • Tex-Mex, Caribbean",$$,29.7736585,-95.3268754
"Houston, TX",Houston,Nem Houston,"$$ • Vietnamese, Noodles",$$,29.7025951,-95.5690298
"Houston, TX",Houston,La Vita Coffee,"$$ • Coffee Shop, Coffee",$$,29.7699602,-95.3982661
"Houston, TX",Houston,Phi Coffee & Tea,"$$ • Vietnamese, Sandwiches",$$,29.7019693,-95.5763759
"Houston, TX",Katy,Mr Monkeys Food Tx,"$$ • Colombian, Burgers",$$,29.8236501,-95.7195328
"Houston, TX",Houston,Chef Benny African Restaurant,"$$ • African, Stew",$$,29.6758293,-95.5543738
"Houston, TX",Houston,Velvet Oak Tavern,"$$ • Burgers, Chicken Wings",$$,29.73831,-95.4136343
"Houston, TX",Houston,Carlitos Fast Food TX,"$$ • Mexican, Burgers",$$,29.8013572,-95.7181873
"Houston, TX",Houston,Lotties Barbecue & Wings,$,Unknown,29.728938,-95.376289
"Houston, TX",Houston,Winfield's Chocolate Bar,"$$ • Pickup, Takeout",$$,29.7381565,-95.4168163
"Houston, TX",Houston,Copacabana Acai,"$$ • Acai Bowls, Bowls",$$,29.7520935,-95.377352
"Houston, TX",Spring,The Bakery Treats,"$$ • Bakery, Cupcakes",$$,30.0517034,-95.4641457
"Houston, TX",Houston,Wow Wow Hawaiian Lemonade,"$$ • Hawaiian, Juice Bars & Smoothies",$$,29.790768,-95.7053878
"Houston, TX",Katy,PAC-MAN Tacos,"$$ • Tacos, Tortas",$$,29.8151645,-95.7202131
"Houston, TX",Houston,M Express Thai Kitchen,"$$ • Thai, Asian Food",$$,29.7226889,-95.3704827
"Houston, TX",Katy,Kyodai Liquor,"$$ • Alcohol, Beer",$$,29.6984747,-95.8451922
"Houston, TX",Houston,"92Chicken","$$ • Korean, Chicken",$$,29.8801059,-95.6088778
"Houston, TX",Sugar Land,Catering by P.F. Chang's,"$$ • Gluten-Free, Chicken",$$,29.595267,-95.6241511
"Houston, TX",Sugar Land,Teapioca Lounge,"$$ • Tea Rooms, Boba",$$,29.5859547,-95.6456554
"Houston, TX",Houston,Pasta Glory,"$$ • Italian, Pasta ",$$,29.9156834,-95.6302287
"Houston, TX",Katy,Pho K,"$$ • Vietnamese, Pho",$$,29.7892754,-95.7720793
"Houston, TX",Houston,CALI ANTOJOS COLOMBIAN RESTAURANT,"$$ • Colombian, Empanadas",$$,29.8588693,-95.6463291
"Houston, TX",Katy,Mike and Mike Southern Food LLC,"$$ • Southern, Breakfast",$$,29.866301,-95.7213236
"Houston, TX",Tomball,Mamas Pho N More,"$$ • Pho, Noodles",$$,30.0883581,-95.6392211
"Houston, TX",Missouri City,The Royal Indian Cuisine,"$$ • Indian, Vegetarian",$$,29.5739359,-95.57104
"Houston, TX",Houston,star snow ice &teriyaki,"$$ • Noodles, Soup",$$,29.7039454,-95.5533473
"Houston, TX",Richmond,TEA-AMO-,"$$ • Bubble Tea, Coffee & Tea",$$,29.6620746,-95.7204199
"Houston, TX",Houston,Sawyer Ice House,"$$ • Burgers, Salads",$$,29.770969,-95.3825626
"Houston, TX",Sugar Land,Momo Sushi & Asian Bistro,"$$ • Asian Fusion, Sushi",$$,29.6514012467913,-95.6201829631599
"Houston, TX",Shenandoah,JOHNNY'S ITALIAN STEAKHOUSE,"$$ • Italian, Steak",$$,30.1767444,-95.4477247
"Houston, TX",Richmond,Mummi Dee,"$$ • African, Seafood",$$,29.6904441,-95.797463
"Houston, TX",Katy,Sushi house Tx,$$ • Sushi,$$,29.7611477,-95.7503807
"Houston, TX",Houston,Mystic Naan,"$$ • Naan, Indian",$$,29.9355001,-95.5825353
"Houston, TX",Houston,Mama Marie's Filipino Soul Food,"$$ • Asian, Asian Food",$$,29.7135768,-95.6051954
"Houston, TX",Houston,milo pizza and pasta,"$$ • Pizza, Sandwich",$$,29.688623,-95.6472123
"Houston, TX",Sugar Land,Fresh Boba,"$$ • Boba, Milk Tea",$$,29.646653,-95.6498807
"Houston, TX",Sugar Land,BBUDDIES,"$$ • Sandwiches, Fries",$$,29.6710871,-95.6425433
